fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
healthy food financing initiative,10.872,FY2024P12,Department of Agriculture,Agriculture,Farm income stabilization,012-0408,"Food Supply Chain and Agriculture Pandemic Response Program Account, Office of the Secretary, Agriculture",0004,HEALTHY FOOD FINANCING INITIATIVE,41.0,"Grants, subsidies, and contributions",,V,American Rescue Plan Act of 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
meat and poultry processing expansion program,10.381,FY2024P12,Department of Agriculture,Agriculture,Farm income stabilization,012-0408,"Food Supply Chain and Agriculture Pandemic Response Program Account, Office of the Secretary, Agriculture",0005,MEAT AND POULTRY PROCESSING EXPANSION PROGRAM,41.0,"Grants, subsidies, and contributions",D,V,American Rescue Plan Act of 2021,341617877.06,285862055.28,0.0,285862055.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55755821.78,0.0,0.0,0.0,0.0,0.0,0.0,55755821.78,0.0,55755821.78,0.0,0.0,0.0,-471525.0,-471525.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
expanded food and nutrition education program,10.514,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-0502,"Extension Activities, National Institute of Food and Agriculture, Agriculture",0004,EXPANDED FOOD AND NUTRITION EDUCATION PROGRAM (EFNEP),41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,69400680.0,101166394.09,98900646.53,101166394.09,98900646.53,0.0,0.0,0.0,0.0,0.0,0.0,67134932.44,0.0,0.0,0.0,0.0,0.0,0.0,67134932.44,0.0,67134932.44,0.0,0.0,0.0,-204.7,-204.7,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
renewable resources extension act,10.515,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-0502,"Extension Activities, National Institute of Food and Agriculture, Agriculture",0015,RENEWABLE RESOURCES EXTENSION ACT,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3840000.0,3084969.03,2951377.42,3084969.03,2951377.42,0.0,0.0,0.0,0.0,0.0,0.0,3706408.39,0.0,0.0,0.0,0.0,0.0,0.0,3706408.39,0.0,3706408.39,0.0,0.0,0.0,-43176.96,-43176.96,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
food safety outreach program,10.328,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-0502,"Extension Activities, National Institute of Food and Agriculture, Agriculture",0032,FOOD SAFETY OUTREACH PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,9903581.3,27231111.38,25703090.15,27231111.38,25703090.15,0.0,0.0,0.0,0.0,0.0,0.0,8375560.07,0.0,0.0,0.0,0.0,0.0,0.0,8375560.07,0.0,8375560.07,0.0,0.0,0.0,-1353174.24,-1353174.24,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
gus schumacher nutrition incentive program,10.331,FY2024P12,Department of Agriculture,Agriculture,Agricultural research and services,012-0502,"Extension Activities, National Institute of Food and Agriculture, Agriculture",0037,THE GUS SCHUMACHER NUTRITION INCENTIVE PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,62424950.25,163597326.81,157386350.5,162587057.2,157386350.5,1010269.61,0.0,0.0,0.0,0.0,0.0,56213973.94,0.0,0.0,0.0,0.0,0.0,0.0,56213973.94,0.0,56213973.94,0.0,0.0,0.0,-14924376.89,-14924376.89,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,37483729.01,0.0,0.0,0.0,0.0,0.0,1018374.29,1018374.29,1018374.29,2514151.2,0.0,38979505.92,0.0,0.0,0.0,0.0,0.0,0.0,38979505.92,0.0,38979505.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,132838.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132838.75,0.0,0.0,0.0,0.0,0.0,0.0,132838.75,0.0,132838.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1200565.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200565.01,0.0,0.0,0.0,0.0,0.0,0.0,1200565.01,0.0,1200565.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,15904334.07,31.16,31.16,31.16,31.16,0.0,403936.46,403936.46,403936.46,995728.73,0.0,16496126.34,0.0,0.0,0.0,0.0,0.0,0.0,16496126.34,0.0,16496126.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,13.0,Benefits for former personnel,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1910.21,829.82,761.17,829.82,761.17,0.0,0.0,0.0,0.0,0.0,0.0,1841.56,0.0,0.0,0.0,0.0,0.0,0.0,1841.56,0.0,1841.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1154153.67,1186594.56,2050196.96,1186351.39,2050196.96,243.17,123785.53,123785.53,123785.53,70560.32,0.0,1964530.86,7938.25,8172.0,8172.0,8172.0,7938.25,0.0,1964297.11,0.0,1964297.11,0.0,0.0,0.0,-25102.89,-25102.89,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,54692.22,214927.79,400342.24,214927.79,400342.24,0.0,5178.04,5178.04,5178.04,2548.38,0.0,237477.01,21.56,18.71,18.71,18.71,21.56,0.0,237479.86,0.0,237479.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,376349.18,-288480.79,0.0,-288480.79,0.0,0.0,288480.79,288480.79,288480.79,0.0,0.0,376349.18,0.0,0.0,0.0,0.0,0.0,0.0,376349.18,0.0,376349.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1019807.12,940695.77,0.0,940695.77,0.0,0.0,-940695.77,-940695.77,-940695.77,0.0,0.0,1019807.12,0.0,0.0,0.0,0.0,0.0,0.0,1019807.12,0.0,1019807.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-99737.32,-646956.79,153755.49,-646956.79,153755.49,0.0,653035.79,653035.79,653035.79,4008.08,0.0,51947.25,0.0,0.0,0.0,0.0,0.0,0.0,51947.25,0.0,51947.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,9915.93,9940.55,128609.44,9940.55,128609.44,0.0,86149.65,86149.65,86149.65,0.0,0.0,42435.17,0.0,0.0,0.0,0.0,0.0,0.0,42435.17,0.0,42435.17,0.0,0.0,0.0,-2.56,-2.56,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,22458545.95,21693488.17,11379981.68,21693488.17,11379981.68,0.0,181343.58,181343.58,181343.58,422014.85,0.0,12385710.73,20000.0,0.0,0.0,0.0,20000.0,0.0,12405710.73,0.0,12405710.73,0.0,0.0,0.0,-107309.5,-107309.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-3598579.89,1230268.02,5648762.32,1230268.02,5648762.32,0.0,2215557.33,2215557.33,2215557.33,1813208.12,0.0,417565.2,89535.56,138358.49,138358.49,138358.49,89535.56,0.0,368742.27,0.0,368742.27,0.0,0.0,0.0,-13428.72,-13428.72,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,4344839.67,1506260.27,43127.73,1506260.27,43127.73,0.0,12524.13,12524.13,12524.13,0.0,0.0,2869183.0,0.0,0.0,0.0,0.0,0.0,0.0,2869183.0,0.0,2869183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,18823.88,10076.37,8845.39,10076.37,8845.39,0.0,0.0,0.0,0.0,0.0,0.0,17592.9,0.0,0.0,0.0,0.0,0.0,0.0,17592.9,0.0,17592.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,53258.66,53258.66,0.0,53258.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,25.6,Medical care,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,640.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.61,0.0,0.0,0.0,0.0,0.0,0.0,640.61,0.0,640.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,692094.75,305159.65,80184.9,305159.65,80184.9,0.0,3093.23,3093.23,3093.23,2850.0,0.0,466876.77,0.0,0.0,0.0,0.0,0.0,0.0,466876.77,0.0,466876.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1349069.77,475374.04,494829.43,475374.04,494829.43,0.0,63994.97,63994.97,63994.97,6658.52,0.0,1311188.71,0.0,0.0,0.0,0.0,0.0,0.0,1311188.71,0.0,1311188.71,0.0,0.0,0.0,-57663.9,-57663.9,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,7215981.0,4980883.96,2410106.71,4980883.96,2410106.71,0.0,63043.7,63043.7,63043.7,83387.57,0.0,4665547.62,0.0,0.0,0.0,0.0,0.0,0.0,4665547.62,0.0,4665547.62,0.0,0.0,0.0,-10699.81,-1909.81,0.0,0.0,-8790.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,32.0,Land and structures,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,126999.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126999.5,0.0,0.0,0.0,0.0,0.0,0.0,126999.5,0.0,126999.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,42.0,Insurance claims and indemnities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,33747.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33747.96,0.0,0.0,0.0,0.0,0.0,0.0,33747.96,0.0,33747.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
soil survey,10.903,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0002,SOIL SURVEYS,43.0,Interest and dividends,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,0.0,0.0,0.0,0.0,0.0,0.0,17.74,0.0,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
partnerships for climate-smart commodities,10.937,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1000,"Conservation Operations, Natural Resources Conservation Service, Agriculture",0006,PARTNERSHIPS FOR CLIMATE-SMART COMMODITIES,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,235894195.01,2796477464.8,2503276148.57,2796477464.8,2503276148.57,0.0,14528230.3,14528230.3,14528230.3,270435688.42,0.0,198600336.9,6133746.52,2488264.61,2488264.61,2488264.61,6133746.52,0.0,202245818.81,0.0,202245818.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1317407.51,0.0,0.0,0.0,0.0,0.0,53365.06,53365.06,53365.06,142945.67,0.0,1406988.12,0.0,0.0,0.0,0.0,0.0,0.0,1406988.12,0.0,1406988.12,0.0,0.0,0.0,-8550.19,0.0,-3605.67,0.0,-4944.52,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,11.1,Full-time permanent,D,Z,Infrastructure Investment and Jobs Act,895493.91,0.0,0.0,0.0,0.0,0.0,17444.91,17444.91,17444.91,65301.86,0.0,943350.86,0.0,0.0,0.0,0.0,0.0,0.0,943350.86,0.0,943350.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,471.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.6,0.0,0.0,0.0,0.0,0.0,0.0,471.6,0.0,471.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,121101.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121101.62,0.0,0.0,0.0,0.0,0.0,0.0,121101.62,0.0,121101.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,11.5,Other personnel compensation,D,Z,Infrastructure Investment and Jobs Act,46416.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46416.1,0.0,0.0,0.0,0.0,0.0,0.0,46416.1,0.0,46416.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,576133.7,0.0,0.0,0.0,0.0,0.0,19709.85,19709.85,19709.85,51847.71,0.0,608271.56,0.0,0.0,0.0,0.0,0.0,0.0,608271.56,0.0,608271.56,0.0,0.0,0.0,-28659.68,0.0,-1600.39,0.0,-27059.29,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,12.1,Civilian personnel benefits,D,Z,Infrastructure Investment and Jobs Act,369374.63,0.0,0.0,0.0,0.0,0.0,6384.4,6384.4,6384.4,27161.55,0.0,390151.78,0.0,0.0,0.0,0.0,0.0,0.0,390151.78,0.0,390151.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,106934.08,14356.25,8974.0,14356.25,8974.0,0.0,5415.38,5415.38,5415.38,12401.0,0.0,108537.45,0.0,0.0,0.0,0.0,0.0,0.0,108537.45,0.0,108537.45,0.0,0.0,0.0,-12473.75,-12473.75,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,21.0,Travel and transportation of persons,D,Z,Infrastructure Investment and Jobs Act,30613.92,2458.25,0.0,2458.25,0.0,0.0,7994.75,7994.75,7994.75,1609.57,0.0,21770.49,0.0,0.0,0.0,0.0,0.0,0.0,21770.49,0.0,21770.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2937043.16,12260047.37,15195693.18,12260047.37,15195693.18,0.0,54619.03,54619.03,54619.03,86841.4,0.0,5904911.34,39007.0,9500.0,9500.0,9500.0,39007.0,0.0,5934418.34,0.0,5934418.34,0.0,0.0,0.0,-1084693.09,-1084693.09,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.1,Advisory and assistance services,D,Z,Infrastructure Investment and Jobs Act,3422002.08,30312432.26,32693585.56,30312432.26,32693585.56,0.0,147027.35,147027.35,147027.35,289730.73,0.0,5945858.76,31867.5,20146.5,20146.5,20146.5,31867.5,0.0,5957579.76,0.0,5957579.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,6043276.42,27138220.76,25541288.03,27138220.76,25541288.03,0.0,3635214.11,3635214.11,3635214.11,4192904.29,0.0,5004033.87,-124945.73,198568.44,198568.44,198568.44,-124945.73,0.0,4680519.7,0.0,4680519.7,0.0,0.0,0.0,-348147.88,-348147.88,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
watershed rehabilitation program,10.916,FY2024P12,Department of Agriculture,Natural Resources and Environment,Water resources,012-1002,"Watershed Rehabilitation Program, Natural Resources Conservation Service, Agriculture",0001,WATERSHED REHABILITATION PROGRAM,25.2,Other services from non-Federal sources,D,Z,Infrastructure Investment and Jobs Act,381388.69,8966984.25,11826472.22,8966984.25,11826472.22,0.0,3752124.18,3752124.18,3752124.18,4715523.97,0.0,4204276.45,0.0,0.0,0.0,0.0,0.0,0.0,4204276.45,0.0,4204276.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
