fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,11.5,Other personnel compensation,D,1,Infrastructure Investment and Jobs Act,53540.72,0.0,0.0,0.0,0.0,0.0,293.92,293.92,293.92,0.0,0.0,53246.8,0.0,0.0,0.0,0.0,0.0,0.0,53246.8,0.0,53246.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,12.1,Civilian personnel benefits,D,1,Infrastructure Investment and Jobs Act,442042.85,4242.98,3752.98,4242.98,3752.98,0.0,30027.8,30027.8,30027.8,23454.15,0.0,434979.2,0.0,0.0,0.0,0.0,0.0,0.0,434979.2,0.0,434979.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,21.0,Travel and transportation of persons,D,1,Infrastructure Investment and Jobs Act,38847.45,16173.26,9648.42,16173.26,9648.42,0.0,0.0,0.0,0.0,0.0,0.0,32322.61,0.0,0.0,0.0,0.0,0.0,0.0,32322.61,0.0,32322.61,0.0,0.0,0.0,-520.04,-520.04,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,23.1,Rental payments to GSA,D,1,Infrastructure Investment and Jobs Act,0.0,10279.14,10279.14,10279.14,10279.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,23.3,"Communications, utilities, and miscellaneous charges",D,1,Infrastructure Investment and Jobs Act,572.0,15360.12,14788.12,15360.12,14788.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,24.0,Printing and reproduction,D,1,Infrastructure Investment and Jobs Act,3717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.0,0.0,3717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,25.1,Advisory and assistance services,D,1,Infrastructure Investment and Jobs Act,2516464.4,1927616.37,2914433.62,1927616.37,2914433.62,0.0,137818.63,137818.63,137818.63,0.0,0.0,3365463.02,0.0,0.0,0.0,0.0,0.0,0.0,3365463.02,0.0,3365463.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,496931.44,649783.98,496931.44,649783.98,0.0,0.0,0.0,0.0,0.0,0.0,152852.54,0.0,0.0,0.0,0.0,0.0,0.0,152852.54,0.0,139808.34,0.0,0.0,13044.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,25.2,Other services from non-Federal sources,D,1,Infrastructure Investment and Jobs Act,9484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9484.0,0.0,0.0,0.0,0.0,0.0,0.0,9484.0,0.0,9484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,115251.04,115251.04,115251.04,115251.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75919.0,-75919.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,25.3,Other goods and services from Federal sources,D,1,Infrastructure Investment and Jobs Act,525221.0,49553.42,49553.42,49553.42,49553.42,0.0,0.0,0.0,0.0,0.0,0.0,525221.0,0.0,0.0,0.0,0.0,0.0,0.0,525221.0,0.0,525221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,33930.08,33930.08,33930.08,33930.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66828.62,66826.51,66826.51,66826.51,66828.62,0.0,2.11,0.0,2.11,0.0,0.0,0.0,-96699.52,-30602.56,0.0,-66096.96,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,25.7,Operation and maintenance of equipment,D,1,Infrastructure Investment and Jobs Act,460000.0,345000.0,0.0,345000.0,0.0,0.0,115000.0,115000.0,115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,26.0,Supplies and materials,D,1,Infrastructure Investment and Jobs Act,9746.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9746.5,0.0,0.0,0.0,0.0,0.0,0.0,9746.5,0.0,9746.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,41.0,"Grants, subsidies, and contributions",D,1,Infrastructure Investment and Jobs Act,390889.0,872985.32,1265955.77,872985.32,1265955.77,0.0,0.0,0.0,0.0,115840.65,0.0,899700.1,0.0,0.0,0.0,0.0,0.0,0.0,899700.1,0.0,899700.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national driver register,20.606,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8016,"Operation and Research, Liquidation of Contract Authorization, Limitation on Obligations, Highway Trust Fund, Transportation",2,NATIONAL DRIVER REGISTER,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,16074.09,0.0,16074.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16074.09,0.0,0.0,0.0,0.0,0.0,0.0,-16074.09,0.0,-16074.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national priority safety programs,20.616,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8020,"Highway Traffic Safety Grants, Liquidation of Contract Authorization, Trust Fund, National Highway Traffic Safety Administration, Transportation",3,SEC. 405 - NATIONAL PRIORITY SAFETY PROGRAMS,25.1,Advisory and assistance services,D,1,Infrastructure Investment and Jobs Act,6144970.02,1391266.32,516928.55,1391266.32,516928.55,0.0,20786.42,20786.42,20786.42,0.0,0.0,5249845.83,0.0,0.0,0.0,0.0,0.0,0.0,5249845.83,0.0,5249845.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national priority safety programs,20.616,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8020,"Highway Traffic Safety Grants, Liquidation of Contract Authorization, Trust Fund, National Highway Traffic Safety Administration, Transportation",3,SEC. 405 - NATIONAL PRIORITY SAFETY PROGRAMS,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,95993.83,95993.83,95993.83,95993.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12929.83,-12929.83,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national priority safety programs,20.616,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8020,"Highway Traffic Safety Grants, Liquidation of Contract Authorization, Trust Fund, National Highway Traffic Safety Administration, Transportation",3,SEC. 405 - NATIONAL PRIORITY SAFETY PROGRAMS,41.0,"Grants, subsidies, and contributions",D,1,Infrastructure Investment and Jobs Act,346462273.57,553456201.06,466609984.76,553456201.06,466609984.76,0.0,21087990.36,21087990.36,21087990.36,11275841.66,0.0,249803908.57,0.0,0.0,0.0,0.0,0.0,0.0,249803908.57,0.0,249803908.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
national priority safety programs,20.616,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8020,"Highway Traffic Safety Grants, Liquidation of Contract Authorization, Trust Fund, National Highway Traffic Safety Administration, Transportation",3,SEC. 405 - NATIONAL PRIORITY SAFETY PROGRAMS,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,22654902.3,70601753.97,22654902.3,70601753.97,0.0,4877523.15,4877523.15,4877523.15,11414062.48,0.0,54483391.0,0.0,0.0,0.0,0.0,0.0,0.0,54483391.0,0.0,54483391.0,0.0,0.0,0.0,-1418455.56,-1404988.42,0.0,0.0,-13467.14,0.0,0.0,0.0,2024-11-15
nationally significant freight and highway projects,20.934,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8083,"Federal-Aid Highways, Liquidation of Contract Authorization, Federal Highway Administration, Transportation",20,NATIONALLY SIGNIFICANT FREIGHT AND HIGHWAY PROJECTS,41.0,"Grants, subsidies, and contributions",D,1,Infrastructure Investment and Jobs Act,253521985.6,243598845.45,0.0,243598845.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9923140.15,0.0,0.0,0.0,0.0,0.0,0.0,9923140.15,0.0,9923140.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
nationally significant freight and highway projects,20.934,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8083,"Federal-Aid Highways, Liquidation of Contract Authorization, Federal Highway Administration, Transportation",20,NATIONALLY SIGNIFICANT FREIGHT AND HIGHWAY PROJECTS,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,389352408.81,1351049831.64,1579060875.86,1351049831.64,1579060875.86,0.0,0.0,0.0,0.0,0.0,0.0,617363453.03,0.0,0.0,0.0,0.0,0.0,0.0,617363453.03,0.0,617363453.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
nationally significant freight and highway projects,20.934,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8083,"Federal-Aid Highways, Liquidation of Contract Authorization, Federal Highway Administration, Transportation",20,NATIONALLY SIGNIFICANT FREIGHT AND HIGHWAY PROJECTS,94.0,Financial transfers,D,1,Infrastructure Investment and Jobs Act,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
rural surface transportation grant program,20.938,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8083,"Federal-Aid Highways, Liquidation of Contract Authorization, Federal Highway Administration, Transportation",44,RURAL SURFACE TRANSPORTATION GRANT PROGRAM,11.1,Full-time permanent,D,1,Infrastructure Investment and Jobs Act,240303.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240303.65,0.0,0.0,0.0,0.0,0.0,0.0,240303.65,0.0,240303.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
rural surface transportation grant program,20.938,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8083,"Federal-Aid Highways, Liquidation of Contract Authorization, Federal Highway Administration, Transportation",44,RURAL SURFACE TRANSPORTATION GRANT PROGRAM,12.1,Civilian personnel benefits,D,1,Infrastructure Investment and Jobs Act,102215.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102215.59,0.0,0.0,0.0,0.0,0.0,0.0,102215.59,0.0,102215.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
rural surface transportation grant program,20.938,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8083,"Federal-Aid Highways, Liquidation of Contract Authorization, Federal Highway Administration, Transportation",44,RURAL SURFACE TRANSPORTATION GRANT PROGRAM,41.0,"Grants, subsidies, and contributions",D,1,Infrastructure Investment and Jobs Act,229469304.8,172422675.11,0.0,172422675.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57046629.69,0.0,0.0,0.0,0.0,0.0,0.0,57046629.69,0.0,57046629.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
motor carrier safety assistance,20.218,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8158,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",1,MOTOR CARRIER SAFETY ASSISTANCE PROGRAM,21.0,Travel and transportation of persons,D,1,Infrastructure Investment and Jobs Act,252160.17,0.0,1828.44,0.0,1828.44,0.0,5917.53,5917.53,5917.53,0.0,0.0,248071.08,0.0,0.0,0.0,0.0,0.0,0.0,248071.08,0.0,248071.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
motor carrier safety assistance,20.218,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8158,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",1,MOTOR CARRIER SAFETY ASSISTANCE PROGRAM,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
motor carrier safety assistance,20.218,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8158,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",1,MOTOR CARRIER SAFETY ASSISTANCE PROGRAM,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
motor carrier safety assistance,20.218,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8158,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",1,MOTOR CARRIER SAFETY ASSISTANCE PROGRAM,25.3,Other goods and services from Federal sources,D,1,Infrastructure Investment and Jobs Act,3992810.4,1457173.78,2271207.21,1457173.78,2271207.21,0.0,0.0,0.0,0.0,0.0,0.0,4806843.83,2435604.88,2977284.3,2977284.3,2977284.3,2435604.88,0.0,4265164.41,0.0,4265164.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
motor carrier safety assistance,20.218,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8158,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",1,MOTOR CARRIER SAFETY ASSISTANCE PROGRAM,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,1060630.84,1060630.84,1060630.84,1060630.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39663.66,39663.66,39663.66,39663.66,39663.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36347.0,-36347.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
motor carrier safety assistance,20.218,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8158,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",1,MOTOR CARRIER SAFETY ASSISTANCE PROGRAM,41.0,"Grants, subsidies, and contributions",D,1,Infrastructure Investment and Jobs Act,400402500.0,551183888.98,467650021.73,551183888.98,467650021.73,0.0,31767608.14,31767608.14,31767608.14,29898200.73,0.0,314999225.34,0.0,0.0,0.0,0.0,0.0,0.0,314999225.34,0.0,314999225.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
motor carrier safety assistance,20.218,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8158,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",1,MOTOR CARRIER SAFETY ASSISTANCE PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,43998877.4,37690937.65,43998877.4,37690937.65,0.0,0.0,0.0,0.0,6307939.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14067840.86,-14066185.79,0.0,0.0,-1655.07,0.0,0.0,0.0,2024-11-15
border enforcement grants,20.233,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8158,"Motor Carrier Safety Grants, Federal Motor Carrier Safety Administration, Transportation",2,BORDER ENFORCEMENT GRANTS,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
clean fuels,20.519,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8350,"Formula and Bus Grants, Liquidation of Contract Authorization, Federal Transit Administration, Transportation",5,CLEAN FUELS PROGRAM,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
bus testing,20.529,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8350,"Formula and Bus Grants, Liquidation of Contract Authorization, Federal Transit Administration, Transportation",17,BUS TESTING FACILITY,41.0,"Grants, subsidies, and contributions",D,1,Infrastructure Investment and Jobs Act,0.0,5640875.89,8433438.61,5640875.89,8433438.61,0.0,0.0,0.0,0.0,0.0,0.0,2792562.72,0.0,0.0,0.0,0.0,0.0,0.0,2792562.72,0.0,2792562.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
public transportation innovation,20.530,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8350,"Formula and Bus Grants, Liquidation of Contract Authorization, Federal Transit Administration, Transportation",20,PUBLIC TRANSPORTATION INNOVATION (RESEARCH),25.2,Other services from non-Federal sources,D,1,Infrastructure Investment and Jobs Act,5513701.3,2966636.3,0.0,2966636.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2547065.0,0.0,1423878.23,1423878.23,1423878.23,0.0,0.0,1123186.77,0.0,1123186.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
public transportation innovation,20.530,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8350,"Formula and Bus Grants, Liquidation of Contract Authorization, Federal Transit Administration, Transportation",20,PUBLIC TRANSPORTATION INNOVATION (RESEARCH),25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592856.18,1245617.97,1245617.97,1245617.97,1592856.18,0.0,347238.21,0.0,347238.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
public transportation innovation,20.530,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8350,"Formula and Bus Grants, Liquidation of Contract Authorization, Federal Transit Administration, Transportation",20,PUBLIC TRANSPORTATION INNOVATION (RESEARCH),25.3,Other goods and services from Federal sources,D,1,Infrastructure Investment and Jobs Act,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
public transportation innovation,20.530,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8350,"Formula and Bus Grants, Liquidation of Contract Authorization, Federal Transit Administration, Transportation",20,PUBLIC TRANSPORTATION INNOVATION (RESEARCH),41.0,"Grants, subsidies, and contributions",D,1,Infrastructure Investment and Jobs Act,7783998.0,20274540.4,16587987.81,20274540.4,16587987.81,0.0,0.0,0.0,0.0,0.0,0.0,4097445.41,0.0,0.0,0.0,0.0,0.0,0.0,4097445.41,0.0,4097445.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
public transportation innovation,20.530,FY2024P12,Department of Transportation,Transportation,Ground transportation,069-8350,"Formula and Bus Grants, Liquidation of Contract Authorization, Federal Transit Administration, Transportation",20,PUBLIC TRANSPORTATION INNOVATION (RESEARCH),41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1246000.0,8880628.45,8811448.12,8880628.45,8811448.12,0.0,0.0,0.0,0.0,0.0,0.0,1176819.67,0.0,0.0,0.0,0.0,0.0,0.0,1176819.67,0.0,1176819.67,0.0,0.0,0.0,-39611.78,-39611.78,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-15
