fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
women's bureau,17.700,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0165,"Salaries and Expenses, Departmental Management, Labor",7,WOMEN'S BUREAU,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,441725.27,12033.58,12033.58,12033.58,12033.58,0.0,0.0,0.0,0.0,0.0,0.0,441725.27,2676282.39,976654.22,976654.22,976654.22,2676282.39,0.0,2141353.44,0.0,2141353.44,0.0,0.0,0.0,-12033.58,-12033.58,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
women's bureau,17.700,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0165,"Salaries and Expenses, Departmental Management, Labor",7,WOMEN'S BUREAU,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-22339.06,8756.35,20137.46,8756.35,20137.46,0.0,0.0,0.0,0.0,1325.5,0.0,-9632.45,0.0,0.0,0.0,0.0,0.0,0.0,-9632.45,0.0,-9661.83,0.0,0.0,29.38,-177.0,-177.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
women's bureau,17.700,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0165,"Salaries and Expenses, Departmental Management, Labor",7,WOMEN'S BUREAU,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,6013.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6013.12,0.0,0.0,0.0,0.0,0.0,0.0,6013.12,0.0,6013.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
women's bureau,17.700,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0165,"Salaries and Expenses, Departmental Management, Labor",7,WOMEN'S BUREAU,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,8755574.27,13138494.19,8755574.27,13138494.19,0.0,1118446.14,1118446.14,1118446.14,1716278.87,0.0,4980752.65,16885.48,37.31,37.31,37.31,16885.48,0.0,4997600.82,0.0,4997600.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
unemployment insurance,17.225,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0165,"Salaries and Expenses, Departmental Management, Labor",212,ARPA UNEMPLOYMENT INSURANCE,25.3,Other goods and services from Federal sources,D,V,American Rescue Plan Act of 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4705.0,1507.29,1507.29,1507.29,4705.0,0.0,3197.71,0.0,3197.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,0.0,Unknown,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,45942667.64,0.0,0.0,0.0,0.0,0.0,2641726.79,2641726.79,2641726.79,1613295.9,0.0,44914236.75,0.0,0.0,0.0,0.0,0.0,0.0,44914236.75,0.0,44895148.44,0.0,0.0,19088.31,-11670.01,0.0,-9445.41,0.0,-2224.6,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,289126.87,0.0,0.0,0.0,0.0,0.0,11744.64,11744.64,11744.64,12241.84,0.0,289624.07,0.0,0.0,0.0,0.0,0.0,0.0,289624.07,0.0,288632.91,0.0,0.0,991.16,-919.84,0.0,-919.84,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1762843.44,0.0,0.0,0.0,0.0,0.0,17134.32,17134.32,17134.32,16877.75,0.0,1762586.87,0.0,0.0,0.0,0.0,0.0,0.0,1762586.87,0.0,1747745.1,0.0,0.0,14841.77,-14728.13,0.0,-14728.13,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,11.8,Special personal services payments,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,17249301.53,15668.0,0.0,15668.0,0.0,0.0,994638.28,994638.28,994638.28,600209.03,0.0,16839204.28,6739.49,19787.08,19787.08,19787.08,6739.49,0.0,16826156.69,0.0,16816724.29,0.0,0.0,9432.4,-7867.12,0.0,-4185.34,-357.44,-3324.34,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,13.0,Benefits for former personnel,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,22720.0,0.0,0.0,0.0,0.0,0.0,3925.09,3925.09,3925.09,3925.09,0.0,22720.0,0.0,0.0,0.0,0.0,0.0,0.0,22720.0,0.0,16373.0,0.0,0.0,6347.0,-3925.09,0.0,-3925.09,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,88495.93,25078.61,14221.02,25078.61,14221.02,0.0,449.4,449.4,202.58,25607.24,246.82,102796.18,0.0,0.0,0.0,0.0,0.0,0.0,102796.18,0.0,102780.24,0.0,0.0,15.94,-4150.27,-3371.03,-449.4,0.0,-329.84,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3208424.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747.94,0.0,3210172.89,0.0,0.0,0.0,0.0,0.0,0.0,3210172.89,0.0,3210172.89,0.0,0.0,0.0,-4586.86,0.0,0.0,0.0,-4586.86,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1919.7,0.0,10000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,11919.7,0.0,0.0,0.0,0.0,0.0,0.0,11919.7,0.0,11919.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,776822.16,1121.11,24214.38,1121.11,24214.38,0.0,784.88,784.88,784.88,2452.91,0.0,801583.46,1142080.52,498577.16,498577.16,498577.16,1142080.52,0.0,1445086.82,0.0,1445012.37,0.0,0.0,74.45,-35106.49,-16.59,-89.9,-35000.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,127004.08,36.51,69715.73,36.51,69715.73,0.0,0.0,0.0,0.0,0.0,0.0,196683.3,0.0,0.0,0.0,0.0,0.0,0.0,196683.3,0.0,196683.3,0.0,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,391105.04,1134973.26,2429642.91,1122275.13,2429642.91,12698.13,-60528.27,-60528.27,-60528.27,97904.13,0.0,1844207.09,0.0,0.0,0.0,0.0,0.0,0.0,1844207.09,0.0,1844127.09,0.0,0.0,80.0,-37221.36,-37221.36,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,53371651.2,566718.44,108254.12,566349.51,108254.12,368.93,7438746.41,7438746.41,7438746.41,4574830.41,0.0,50049270.88,3606965.01,2829790.84,2829790.84,2829790.84,3606965.01,0.0,50826445.05,0.0,50825711.35,0.0,0.0,733.7,-26968.89,-26968.89,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,25.5,Research and development contracts,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1654301.23,23074165.84,41944365.3,23074165.84,41944365.3,0.0,40400.63,40400.63,40400.63,1028651.45,0.0,21512751.51,0.0,0.0,0.0,0.0,0.0,0.0,21512751.51,0.0,21442824.3,0.0,0.0,69927.21,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,7562075.83,4738012.45,20504611.6,4738012.45,20504611.6,0.0,554231.59,554231.59,554231.59,4108659.48,0.0,26883102.87,0.0,0.0,0.0,0.0,0.0,0.0,26883102.87,0.0,26882073.63,0.0,0.0,1029.24,-15762.79,-15762.79,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-1326.55,416.33,5351.93,416.33,5351.93,0.0,0.0,0.0,0.0,0.0,0.0,3609.05,0.0,0.0,0.0,0.0,0.0,0.0,3609.05,0.0,3609.05,0.0,0.0,0.0,-123.62,-123.62,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,154271.9,357196.06,1478328.09,357196.06,1478328.09,0.0,502.98,502.98,502.98,201020.07,0.0,1475921.02,0.0,0.0,0.0,0.0,0.0,0.0,1475921.02,0.0,1475921.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
labor force statistics,17.002,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",1,LABOR FORCE STATISTICS,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,47716972.58,1198558.42,571856.55,457569.1,571856.55,740989.32,6196448.57,6196448.57,6196448.57,7388290.29,0.0,48282112.43,0.0,334762.55,334762.55,334762.55,0.0,0.0,47947349.88,0.0,47947349.88,0.0,0.0,0.0,-875163.56,-844289.94,0.0,0.0,-30873.62,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,27951043.19,5516.0,5516.0,5516.0,5516.0,0.0,1668065.4,1668065.4,1668065.4,962302.59,0.0,27245280.38,0.0,0.0,0.0,0.0,0.0,0.0,27245280.38,0.0,27230753.11,0.0,0.0,14527.27,-17691.01,0.0,-16121.4,0.0,-1569.61,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,49163.51,0.0,0.0,0.0,0.0,0.0,2001.72,2001.72,2001.72,1625.13,0.0,48786.92,0.0,0.0,0.0,0.0,0.0,0.0,48786.92,0.0,48618.37,0.0,0.0,168.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1061121.93,0.0,0.0,0.0,0.0,0.0,1965.89,1965.89,1965.89,3520.26,0.0,1062676.3,0.0,0.0,0.0,0.0,0.0,0.0,1062676.3,0.0,1061576.3,0.0,0.0,1100.0,-1918.51,0.0,-1918.51,0.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,11.8,Special personal services payments,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,0.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,10674152.27,4441.0,0.0,4441.0,0.0,0.0,643195.99,643195.99,643195.99,363298.42,0.0,10389813.7,2074.31,5631.18,5631.18,5631.18,2074.31,0.0,10386256.83,0.0,10382036.64,0.0,0.0,4220.19,-6112.35,0.0,-5672.55,-250.87,-188.93,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,104285.23,11711.33,10457.3,11694.63,10457.3,16.7,106.86,106.86,-149.08,2333.96,255.94,105258.3,0.0,0.0,0.0,0.0,0.0,0.0,105258.3,0.0,105210.48,0.0,0.0,47.82,-4976.89,-4750.64,0.0,0.0,-226.25,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2903324.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8421.9,0.0,2911746.71,0.0,0.0,0.0,0.0,0.0,0.0,2911746.71,0.0,2911746.71,0.0,0.0,0.0,-10306.61,0.0,0.0,0.0,-10306.61,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,242939.97,335.34,335.34,335.34,335.34,0.0,45.26,45.26,45.26,554.58,0.0,243449.29,262481.05,135371.99,135371.99,53371.99,262481.05,82000.0,370558.35,0.0,370556.58,0.0,0.0,1.77,-47380.6,-335.34,-45.26,-47000.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.0,0.0,1397.0,0.0,0.0,0.0,-15627.25,0.0,0.0,0.0,-15627.25,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,38190.82,76696.23,491603.61,76696.23,491603.61,0.0,0.0,0.0,0.0,1955.0,0.0,455053.2,0.0,0.0,0.0,0.0,0.0,0.0,455053.2,0.0,454826.44,0.0,0.0,226.76,-2671.4,-2671.4,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,5263572.4,53671.95,120824.13,53579.72,120824.13,92.23,13928.13,13928.13,13928.13,11571.0,0.0,5328367.45,6686547.43,1651680.87,1651680.87,1651680.87,6686547.43,0.0,10363234.01,0.0,10359749.71,0.0,0.0,3484.3,-12934.73,-12934.73,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2149511.94,953311.63,1493965.36,953311.63,1493965.36,0.0,69050.54,69050.54,69050.54,356486.25,0.0,2977601.38,0.0,0.0,0.0,0.0,0.0,0.0,2977601.38,0.0,2977222.22,0.0,0.0,379.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2703.82,5.73,5.73,5.73,5.73,0.0,0.0,0.0,0.0,-5.73,0.0,2698.09,0.0,0.0,0.0,0.0,0.0,0.0,2698.09,0.0,2698.09,0.0,0.0,0.0,-299.26,-5.73,0.0,0.0,-293.53,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,94414.97,0.0,484208.72,0.0,484208.72,0.0,0.0,0.0,0.0,260862.61,0.0,839486.3,0.0,0.0,0.0,0.0,0.0,0.0,839486.3,0.0,839486.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
compensation and working conditions,17.005,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Other labor services,016-0200,"Salaries and Expenses, Bureau of Labor Statistics",3,COMPENSATION AND WORKING CONDITIONS,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,4838812.52,126862.76,59849.49,101394.58,59849.49,25468.18,864783.86,864783.86,864783.86,796792.88,0.0,4703808.27,0.0,24011.21,24011.21,24011.21,0.0,0.0,4679797.06,0.0,4679797.06,0.0,0.0,0.0,-86303.09,-86072.62,0.0,0.0,-230.47,0.0,0.0,0.0,2025-07-18
trade adjustment assistance,17.245,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Training and employment,016-0326,"Federal Unemployment Benefits and Allowances, Employment and Training Administration, Labor",1,TRADE ADJUSTMENT ASSISTANCE BENEFITS,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2325722.0,3051767.21,2692327.44,3051767.21,2692327.44,0.0,263775.93,263775.93,263775.93,400984.88,0.0,2103491.18,0.0,10462.33,10462.33,10462.33,0.0,0.0,2093028.85,0.0,2093028.85,0.0,0.0,0.0,-521076.52,-509995.52,0.0,0.0,-11081.0,0.0,0.0,0.0,2025-07-18
trade adjustment assistance,17.245,FY2025P08,Department of Labor,"Education, Training, Employment, and Social Services",Training and employment,016-0326,"Federal Unemployment Benefits and Allowances, Employment and Training Administration, Labor",2,TRADE ADJUSTMENT ASSISTANCE TRAINING AND OTHER ACTIVITIES,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2600000.0,171275401.72,186243691.79,171275401.72,186243691.79,0.0,1784412.0,1784412.0,1784412.0,7812289.81,0.0,23596167.88,155487.65,29060.98,29060.98,29060.98,155487.65,0.0,23722594.55,0.0,23722594.55,0.0,0.0,0.0,-128268105.83,-126545914.68,0.0,0.0,-1722191.15,0.0,0.0,0.0,2025-07-18
longshore and harbor workers' compensation,17.302,FY2025P08,Department of Labor,Income Security,General retirement and disability insurance (excluding social se,016-8130,"Relief and Rehabilitation, Longshoremen's and Harbor Workers' Compensation Act, as Amended, Labor",1,"LONGSHORE AND HARBOR WORKERS' COMPENSATION ACT, AS AMENDED",25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,0.0,0.0,0.0,0.0,0.0,0.0,3307.26,3307.26,3307.26,3307.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18
